plz	area	einwohner	Venue	Venue Latitude	Venue Longitude	Venue Category
50667	1269240.2626902272	4795	Kuchi Mami	50.94139	6.9540358	Asian Restaurant
50667	1269240.2626902272	4795	Great Wall Restaurant	50.941593380240086	6.95440290981244	Chinese Restaurant
50667	1269240.2626902272	4795	Daitokai	50.94139982241613	6.951009715823264	Japanese Restaurant
50667	1269240.2626902272	4795	Punto Pasta	50.942301228234776	6.955168412390313	Italian Restaurant
50667	1269240.2626902272	4795	Die Vitamin-Oase	50.942347793982776	6.955118834675627	Juice Bar
50667	1269240.2626902272	4795	Ristorante Sansone Due	50.941441319219535	6.950945139768907	Italian Restaurant
50667	1269240.2626902272	4795	Kamps Backstube	50.94180557590214	6.955951598233101	Bakery
50667	1269240.2626902272	4795	Dom Hotel am Römerbrunnen	50.941488112578334	6.951370961189997	Hotel
50668	1590022.8559983894	11765	Musical Dome	50.942686946865244	6.961928784477189	Performing Arts Venue
50668	1590022.8559983894	11765	Currywurst	50.943376891268265	6.9598349694002195	Currywurst Joint
50668	1590022.8559983894	11765	Gogi Matcha	50.94414438151863	6.960566812902762	Korean Restaurant
50668	1590022.8559983894	11765	Breslauer Platz	50.94372767455963	6.959310037350954	Plaza
50668	1590022.8559983894	11765	Centro Hotel Kommerz	50.94331448429921	6.960320573464229	Hotel
50668	1590022.8559983894	11765	Wyndham Köln	50.94382064459169	6.960280703729014	Hotel
50668	1590022.8559983894	11765	Gruber's Restaurant	50.95327264763906	6.96550381829027	Austrian Restaurant
50668	1590022.8559983894	11765	Theodor-Heuss-Park	50.95015972	6.960968	Park
50668	1590022.8559983894	11765	NADA	50.95316809942958	6.965390260229213	Spanish Restaurant
50668	1590022.8559983894	11765	Mercure Hotel Köln Belfortstraße	50.95238616993152	6.962843847865353	Hotel
50670	1883477.282281904	17303	Le Moissonnier	50.95079626746853	6.9524663016207775	French Restaurant
50670	1883477.282281904	17303	Sudermanbar	50.95129656718302	6.954190135002135	Cocktail Bar
50670	1883477.282281904	17303	Metzger & Marie	50.952435902715706	6.953593009979259	Austrian Restaurant
50670	1883477.282281904	17303	Bar Celentano	50.95024394807704	6.953228947487402	Italian Restaurant
50670	1883477.282281904	17303	Marcellino	50.95137260542476	6.952017545700073	Italian Restaurant
50670	1883477.282281904	17303	salera	50.952148886201215	6.952056540700299	Spanish Restaurant
50670	1883477.282281904	17303	Sudermanplatz	50.95137989156732	6.954785646072203	Plaza
50670	1883477.282281904	17303	menz' Burger	50.950258978643596	6.952816055890186	Burger Joint
50670	1883477.282281904	17303	Diogenis	50.951376679079644	6.954750476379717	Taverna
50670	1883477.282281904	17303	Sant'Angelo	50.95148242650324	6.954105344640071	Italian Restaurant
50670	1883477.282281904	17303	Lokal Alte Feuerwache	50.952122923687185	6.9541871630063685	Beer Garden
50670	1883477.282281904	17303	Dunya Imbiss	50.950211335596634	6.95280309578791	Falafel Restaurant
50670	1883477.282281904	17303	Meister Lampe	50.95232898690951	6.952395737171173	German Restaurant
50670	1883477.282281904	17303	Stern Hagel Bar	50.95381590136966	6.950429677963256	Pub
50670	1883477.282281904	17303	H Krefelder Wall	50.95427069764917	6.95040550620318	Bus Stop
50670	1883477.282281904	17303	Köln Betriebsbahnhof (KKB)	50.95230282710386	6.948562402493367	Train Station
50670	1883477.282281904	17303	Gyrostoteles	50.95047988034883	6.953353977622842	Greek Restaurant
50670	1883477.282281904	17303	Tanzlokal NINA	50.9533527149514	6.948791769820813	Nightclub
50672	1090685.8102230288	9583	Heilandt Kaffeemanufaktur	50.940969207455005	6.9344724293691415	Coffee Shop
50672	1090685.8102230288	9583	Spatz	50.940369	6.934589	Café
50672	1090685.8102230288	9583	Zum scheuen Reh	50.943489094800476	6.933309547330518	Bar
50672	1090685.8102230288	9583	Barracuda Bar	50.94137928708378	6.935090158295475	Bar
50672	1090685.8102230288	9583	Maria Eetcafé	50.943751	6.933205	Pub
50672	1090685.8102230288	9583	FRIEDA Bar	50.940149077986604	6.934068416150191	Bar
50672	1090685.8102230288	9583	Just Fit 20 Classic	50.940691474400694	6.933740322264084	Gym / Fitness Center
50672	1090685.8102230288	9583	Woyton	50.94127507083208	6.935046315696603	Coffee Shop
50672	1090685.8102230288	9583	ALDI SÜD	50.941778976697854	6.9337087869644165	Supermarket
50672	1090685.8102230288	9583	Gottes Grüne Wiese	50.94022196028374	6.9329873588023245	Bar
50672	1090685.8102230288	9583	Stadtgarten	50.94268810938835	6.9353248988601806	German Restaurant
50672	1090685.8102230288	9583	Zimmermann's - Art, Beats, Burger	50.942287	6.935149	Burger Joint
50672	1090685.8102230288	9583	Gewölbe	50.94360188478204	6.933526093578041	Nightclub
50672	1090685.8102230288	9583	30works	50.940163460331505	6.934281351427645	Art Gallery
50672	1090685.8102230288	9583	Alcazar	50.94091364457061	6.934717297554016	Pub
50672	1090685.8102230288	9583	Zum Goldenen Schuss	50.94018927645024	6.9346094353139085	Sports Bar
50672	1090685.8102230288	9583	Studio 672	50.94284083213055	6.934995409005462	Music Venue
50672	1090685.8102230288	9583	Basic Biomarkt	50.94256	6.934639	Organic Grocery
50672	1090685.8102230288	9583	trimmfit	50.941697	6.930283	Outdoor Gym
50672	1090685.8102230288	9583	Nike Court	50.94256261069946	6.930334885641105	Basketball Court
50672	1090685.8102230288	9583	Kaffee - Büdchen Zum Scheuen Reh	50.94354382669876	6.9334483344885305	Café
50672	1090685.8102230288	9583	Residenz	50.94410471018768	6.941983512081294	Indie Movie Theater
50672	1090685.8102230288	9583	Päff Schankwirtschaft	50.94142052747821	6.941475253352442	Bar
50672	1090685.8102230288	9583	Publicis Sapient	50.94368289073243	6.940660696215901	Office
50672	1090685.8102230288	9583	La Bodega	50.94041362518895	6.9432066463462006	Tapas Restaurant
50672	1090685.8102230288	9583	Kompakt	50.94381113632415	6.939437977472633	Record Shop
50672	1090685.8102230288	9583	Lindner Hotel City Plaza	50.94018294656163	6.941959334679716	Hotel
50672	1090685.8102230288	9583	Akira	50.941593808052275	6.941268809795693	Japanese Restaurant
50672	1090685.8102230288	9583	Trattoria Casa Di Modica	50.940273	6.941184	Trattoria/Osteria
50672	1090685.8102230288	9583	NeoNeo Pizza & Antipasti	50.9412673282708	6.941289985466465	Pizza Place
50672	1090685.8102230288	9583	Weingarten	50.94056057585647	6.938464473069481	Clothing Store
50672	1090685.8102230288	9583	Nagoya	50.94226394885338	6.940491678257494	Sushi Restaurant
50672	1090685.8102230288	9583	en Vogue	50.942310653491354	6.940145492309789	Hookah Bar
50672	1090685.8102230288	9583	Banyan	50.94121908870899	6.937737886622108	Café
50672	1090685.8102230288	9583	Diamonds Club	50.94206655949595	6.940897220387184	Nightclub
50672	1090685.8102230288	9583	Romeo Romeo	50.943074846844716	6.9409648971025275	Ice Cream Shop
50672	1090685.8102230288	9583	The Ascot Hotel	50.94212697817911	6.940224429219211	Hotel
50672	1090685.8102230288	9583	Das Werk	50.94215439277951	6.940393099016684	Fast Food Restaurant
50672	1090685.8102230288	9583	Petit Prince	50.94211763509691	6.940790283044734	Bar
50672	1090685.8102230288	9583	Elit	50.942762678391524	6.940619008424115	Italian Restaurant
50672	1090685.8102230288	9583	LOOM Club	50.942250839750685	6.940700408556506	Nightclub
50676	1375390.082141234	14676	Metronom	50.93038298801195	6.943511094785877	Pub
50676	1375390.082141234	14676	Garten Eden	50.92999923408919	6.942605103772321	Diner
50676	1375390.082141234	14676	A Caravela	50.93033568597678	6.943525671958923	Portuguese Restaurant
50676	1375390.082141234	14676	Persisches Restaurant Pinocchio	50.93198896757184	6.942066550254822	Persian Restaurant
50676	1375390.082141234	14676	Haus Töller	50.93019856709914	6.942903457235358	German Restaurant
50676	1375390.082141234	14676	Konditorei/Eiscafe Nobel	50.931958	6.942288	Pastry Shop
50676	1375390.082141234	14676	Sadaf	50.932205343636085	6.942452788352966	Persian Restaurant
50676	1375390.082141234	14676	Kamasutra	50.92967057176314	6.942278026095541	Indian Restaurant
50676	1375390.082141234	14676	EDEKA Schallenberg	50.92978591763365	6.9423201322797174	Supermarket
50676	1375390.082141234	14676	Beim Kölsche Jung	50.93033230497263	6.943182349205017	German Restaurant
50676	1375390.082141234	14676	Hotel im Wasserturm	50.931744619770086	6.951254889618058	Hotel
50676	1375390.082141234	14676	Motel One Köln-Waidmarkt	50.93155665228937	6.954513085563923	Hotel
50676	1375390.082141234	14676	Motel One Lounge	50.931571293709446	6.954437585301617	Lounge
50676	1375390.082141234	14676	AgrippaFit	50.933092019488775	6.9519673214960065	Gym / Fitness Center
50676	1375390.082141234	14676	Brauhaus Reissdorf	50.931181033178234	6.947944073858597	Brewery
50676	1375390.082141234	14676	Adagio Köln City	50.931932502005935	6.955327074271492	Hotel
50676	1375390.082141234	14676	Kaffeeprinzen	50.928886602673046	6.950101490525483	Café
50676	1375390.082141234	14676	Agrippabad	50.93283020959795	6.9525635826592	Water Park
50676	1375390.082141234	14676	Okinii	50.93236132150974	6.955518511371529	Sushi Restaurant
50676	1375390.082141234	14676	Holiday Inn Express	50.930371193674915	6.953661024097073	Hotel
50676	1375390.082141234	14676	Well Being 2	50.93246841430664	6.948875427246094	Vegetarian / Vegan Restaurant
50676	1375390.082141234	14676	Lai Thai 2	50.93237492797299	6.955235634722499	Asian Restaurant
50676	1375390.082141234	14676	U Poststraße	50.929692320659704	6.949881051518582	Metro Station
50676	1375390.082141234	14676	Historische Senfmühle - Kölner Senfmuseum	50.93252685519749	6.9628633933018556	Gourmet Shop
50676	1375390.082141234	14676	Hafenterrasse	50.93252985528996	6.963636303051111	Beer Garden
50676	1375390.082141234	14676	Die Veedels-Bäckerei	50.93279090962784	6.960439271468723	Bakery
50676	1375390.082141234	14676	art'otel cologne	50.931198	6.962886	Hotel
50676	1375390.082141234	14676	La Baia D'oro	50.933141	6.959366	Italian Restaurant
50676	1375390.082141234	14676	Hotel Lyskirchen Köln	50.93348882790638	6.96240162924295	Hotel
50676	1375390.082141234	14676	Chino Latino	50.93149480653344	6.963075945643169	Asian Restaurant
50676	1375390.082141234	14676	Hotel NH Köln Altstadt	50.93065088474129	6.962545877528316	Hotel
50676	1375390.082141234	14676	Ma(h)ler Bock	50.93279583678097	6.962621474517721	Brewery
50676	1375390.082141234	14676	H Schokoladenmuseum	50.93249277230417	6.963173781942468	Bus Stop
50676	1375390.082141234	14676	Matrosen Grill	50.93244323410298	6.963443132005603	Snack Place
50676	1375390.082141234	14676	SilverTours GmbH	50.929143	6.963334	Office
50677	1063340.1292424991	12923	COMEDIA Theater	50.92067819360946	6.955173902138926	Theater
50677	1063340.1292424991	12923	El Allioli	50.92156729363634	6.95497127496777	Spanish Restaurant
50677	1063340.1292424991	12923	Taqueria Especial	50.92024859848184	6.955969536914512	Mexican Restaurant
50677	1063340.1292424991	12923	Cafe Sur	50.920224	6.953691	Café
50677	1063340.1292424991	12923	Theater der Keller	50.92284401277397	6.950670817199182	Theater
50677	1063340.1292424991	12923	Hammond Bar	50.92093062672113	6.954410119950386	Bar
50677	1063340.1292424991	12923	Comedia Wagenhalle	50.92069313844793	6.955119764871215	German Restaurant
50677	1063340.1292424991	12923	Filos	50.92035942320236	6.9556461983826114	Greek Restaurant
50677	1063340.1292424991	12923	Volksmund	50.919512	6.950318	Restaurant
50677	1063340.1292424991	12923	Schmitz & Nittenwilm	50.91995037537624	6.953938430310985	Bakery
50677	1063340.1292424991	12923	Eiscafé van der Put	50.919879	6.953997	Dessert Shop
50677	1063340.1292424991	12923	Getränke Gecgel	50.92017331993528	6.955006336915261	Convenience Store
50677	1063340.1292424991	12923	Kraftpunkt	50.918581614580745	6.950967387375772	Gym
50677	1063340.1292424991	12923	Lidl	50.918245335007384	6.95247620344162	Supermarket
50677	1063340.1292424991	12923	Bom Dia	50.92293700133974	6.952214403453515	Convenience Store
50677	1063340.1292424991	12923	Spielplatz Volksgarten	50.9213941731857	6.948329925746079	Playground
50678	1454248.3181716772	17874	Massimo Rosticceria	50.92018051277618	6.962171032767817	Italian Restaurant
50678	1454248.3181716772	17874	Meister Gerhard no 006	50.920955	6.960062	Tapas Restaurant
50678	1454248.3181716772	17874	Tomatoe's	50.920656287540105	6.9640400708668455	Italian Restaurant
50678	1454248.3181716772	17874	Bagatelle	50.918933629110924	6.962379348309189	French Restaurant
50678	1454248.3181716772	17874	Pizzeria Nennillo	50.92254032467628	6.961883085344604	Pizza Place
50678	1454248.3181716772	17874	Crêperie Bande à Part	50.92242002668908	6.961102048390473	Creperie
50678	1454248.3181716772	17874	sabor 'ermoso	50.91990501637774	6.960388925486524	Café
50678	1454248.3181716772	17874	Veedel Vital	50.92140088653125	6.961175196335288	Salad Place
50678	1454248.3181716772	17874	Mersin Tantuni & Kebap Salonu	50.921092600194015	6.958947384940114	Middle Eastern Restaurant
50678	1454248.3181716772	17874	Geschnitten Brot	50.920358023384665	6.962101395868988	Café
50678	1454248.3181716772	17874	Capricorn [i] Aries	50.92085927433962	6.962161931480785	French Restaurant
50678	1454248.3181716772	17874	Elsa	50.922304576166475	6.961583261616123	Restaurant
50678	1454248.3181716772	17874	Chlodwigplatz	50.92024288557016	6.960553034055758	Plaza
50678	1454248.3181716772	17874	MJ Sushi	50.921627463924175	6.962776174588445	Japanese Restaurant
50678	1454248.3181716772	17874	Speisekammer	50.92103992029014	6.961914929911982	German Restaurant
50678	1454248.3181716772	17874	Café Walter	50.922730747458104	6.962401091264766	Café
50678	1454248.3181716772	17874	Eierplätzchen	50.91897074321758	6.964688301086426	Plaza
50678	1454248.3181716772	17874	Nale	50.91913342729888	6.961809269760705	Bistro
50678	1454248.3181716772	17874	Keimaks	50.920817	6.961587	Bar
50678	1454248.3181716772	17874	dm-drogerie markt	50.92178886500196	6.959823495432374	Drugstore
50678	1454248.3181716772	17874	Eiscafé Forum	50.921546379853346	6.9620405580717515	Ice Cream Shop
50678	1454248.3181716772	17874	Caffé Bar	50.921881	6.963166	Café
50678	1454248.3181716772	17874	Backes	50.91937959444938	6.960888180797993	Bar
50678	1454248.3181716772	17874	Severinstorburg	50.92212252620919	6.959385181889988	Monument / Landmark
50678	1454248.3181716772	17874	Cafe Dialog	50.920463	6.962118	Greek Restaurant
50678	1454248.3181716772	17874	Osman Bey	50.92153186449759	6.959658951862389	Turkish Restaurant
50678	1454248.3181716772	17874	Eiscafé Settebello	50.92211443425769	6.961577734413599	Ice Cream Shop
50678	1454248.3181716772	17874	Mainzer Hof	50.920726072108685	6.9641065379874085	Restaurant
50678	1454248.3181716772	17874	Torburg	50.9218363248289	6.95911841184378	Pub
50678	1454248.3181716772	17874	Ubierschänke	50.92172	6.962069	Pub
50678	1454248.3181716772	17874	Chlodwig Eck	50.922513472641235	6.961644983807895	Bar
50678	1454248.3181716772	17874	Maison Blue	50.922681	6.959826	French Restaurant
50678	1454248.3181716772	17874	La Plata Patata	50.92062551329537	6.961480989728689	Spanish Restaurant
50678	1454248.3181716772	17874	Peperino	50.921019828682226	6.959040409424547	Italian Restaurant
50678	1454248.3181716772	17874	CHi.NOO's	50.92140710097528	6.959510703546548	Asian Restaurant
50678	1454248.3181716772	17874	Haifischclub	50.92274784419315	6.95988257937624	Cocktail Bar
50678	1454248.3181716772	17874	WIPPN'BK	50.92191842921335	6.963592488918821	Restaurant
50678	1454248.3181716772	17874	"FRÜH ""Em Veedel"""	50.92201429076268	6.959672570228577	Rhenisch Restaurant
50678	1454248.3181716772	17874	Bento Box	50.92192515166839	6.963402721198509	Japanese Restaurant
50678	1454248.3181716772	17874	Oxin	50.920583456699084	6.961861606275305	Middle Eastern Restaurant
50678	1454248.3181716772	17874	La Guitarra	50.92071919821404	6.962038866044678	Tapas Restaurant
50678	1454248.3181716772	17874	Terrarium	50.92088969914931	6.963836262185194	Pub
50678	1454248.3181716772	17874	Merzenich	50.92137178063673	6.959924697875976	Bakery
50678	1454248.3181716772	17874	Südgold	50.921058	6.966028	Coffee Shop
50678	1454248.3181716772	17874	Nimet Grill	50.92172244748714	6.95937007539314	Doner Restaurant
50678	1454248.3181716772	17874	Mongogo Cologne	50.92313528060598	6.962762475013732	Mexican Restaurant
50678	1454248.3181716772	17874	Römerpark Caféhaus	50.919041504556276	6.964434139496926	Café
50678	1454248.3181716772	17874	Telekom Shop	50.92170318170441	6.95906102657318	Mobile Phone Shop
50678	1454248.3181716772	17874	Blickwinkel	50.920937774091065	6.9619578952843275	Italian Restaurant
50678	1454248.3181716772	17874	Tsunami Club	50.922573943668446	6.959567964076996	Nightclub
50678	1454248.3181716772	17874	Pizza Grande Fratello	50.9223	6.96153204	Pizza Place
50678	1454248.3181716772	17874	Fiffi Bar	50.92267288992925	6.962296033404526	Bar
50678	1454248.3181716772	17874	Kajtek	50.922419630790515	6.95960475308355	Bar
50678	1454248.3181716772	17874	BackWerk	50.92139340012826	6.959602894119662	Bakery
50678	1454248.3181716772	17874	H+U Chlodwigplatz	50.92125149179686	6.960393419498217	Tram Station
50678	1454248.3181716772	17874	Aller Kolör	50.921183	6.962213	Brasserie
50678	1454248.3181716772	17874	Subway	50.92138917	6.95917778	Sandwich Place
50678	1454248.3181716772	17874	Cafe Kult	50.92110636961956	6.95961949911024	Café
50678	1454248.3181716772	17874	Wienerwald	50.9208674	6.9591252	Fried Chicken Joint
50678	1454248.3181716772	17874	Can Feinkost	50.92224227413246	6.959322602309391	Deli / Bodega
50679	5383886.987444149	15197	Poller Wiesen	50.92112153745005	6.975224018096924	Park
50679	5383886.987444149	15197	Deutzer Werft	50.930159	6.972114	Plaza
50679	5383886.987444149	15197	H Severinsbrücke	50.930875	6.972071	Tram Station
50679	5383886.987444149	15197	Simply Mac	50.932158011458036	6.974902153015137	Electronics Store
50679	5383886.987444149	15197	Bebelplatz	50.92977112546787	6.9747189045152895	Plaza
50679	5383886.987444149	15197	PANORAMA KölnTriangle	50.940346205498585	6.971759139983927	Scenic Lookout
50679	5383886.987444149	15197	Hyatt Regency Cologne	50.94045228502279	6.9691554077887155	Hotel
50679	5383886.987444149	15197	Mongo's	50.940170220743724	6.972355091644143	Mongolian Restaurant
50679	5383886.987444149	15197	Regency Club	50.94045637920903	6.969070814103277	Lounge
50679	5383886.987444149	15197	Glashaus Restaurant	50.94044112160866	6.969174806602777	Restaurant
50679	5383886.987444149	15197	Kaffeesapiens	50.94295487496689	6.971081127780104	Coffee Shop
50679	5383886.987444149	15197	Ottoplatz	50.94012423287158	6.974478948976176	Plaza
50679	5383886.987444149	15197	Deutzer Brauhaus	50.940393	6.973751	Rhenisch Restaurant
50679	5383886.987444149	15197	Grissini	50.940627	6.968677	Italian Restaurant
50679	5383886.987444149	15197	Wiener Feinbäcker Heberer	50.94046515257491	6.974339513723571	Bakery
50679	5383886.987444149	15197	Legends Bar	50.940639981807315	6.9689930574902315	Hotel Bar
50679	5383886.987444149	15197	SUBWAY	50.94048683240217	6.974304881924481	Sandwich Place
50679	5383886.987444149	15197	Begonien Suite	50.94068488177061	6.97063296847579	Hotel
50679	5383886.987444149	15197	Gleis 9/10	50.9412138575632	6.975105951850766	Platform
50679	5383886.987444149	15197	DB Reisezentrum	50.94056885931435	6.9744086265563965	Travel Agency
50679	5383886.987444149	15197	Gleis 12	50.941349553845235	6.974111928307862	Platform
50679	5383886.987444149	15197	Talanx Asset Management	50.943340590012625	6.971168518066405	Insurance Office
50679	5383886.987444149	15197	Gleis 11	50.941261788671	6.974213358557099	Platform
50679	5383886.987444149	15197	Eckert	50.940425	6.97467	Newsstand
50679	5383886.987444149	15197	Früh Bierwagen	50.941862	6.968647	Beer Garden
50679	5383886.987444149	15197	Kennedy-Ufer	50.943367630473816	6.969473361968994	Waterfront
50679	5383886.987444149	15197	Puls Fitness Club & Spa	50.94008473357402	6.969519581776157	Gym / Fitness Center
50679	5383886.987444149	15197	Picassoplatz	50.9443545965443	6.971404552459717	Plaza
50679	5383886.987444149	15197	Lidl	50.92197371143828	6.981779336929321	Supermarket
50679	5383886.987444149	15197	Piratenspielplatz - Deutz	50.931023	6.980683	Playground
50679	5383886.987444149	15197	Deutzer Stadtgarten	50.92909785136709	6.982401984064386	Park
50679	5383886.987444149	15197	design post	50.94213917494354	6.981780150821732	Museum
50679	5383886.987444149	15197	Düx - Kölsche Bierstube	50.94291712576577	6.981961289933058	Comfort Food Restaurant
50679	5383886.987444149	15197	Radisson Blu	50.94395739380813	6.984657703433186	Hotel
50679	5383886.987444149	15197	Dorint an der Messe Köln	50.94278228057757	6.981820332069302	Hotel
50679	5383886.987444149	15197	Gaffel Kölschbar	50.94365910773016	6.979759486128402	BBQ Joint
50679	5383886.987444149	15197	Paparazzi Lounge Bar & Restaurant	50.944006350562745	6.984451926621305	Italian Restaurant
50679	5383886.987444149	15197	Vital Spa	50.94297831947725	6.982156430453792	Spa
50679	5383886.987444149	15197	Pronto	50.943976822418314	6.9844547362253735	Breakfast Spot
50679	5383886.987444149	15197	Bell'Arte	50.94296496824205	6.98203424426268	Restaurant
50679	5383886.987444149	15197	Parfümerie Douglas	50.94177699825206	6.981777324418231	Perfume Shop
50679	5383886.987444149	15197	H Koelnmesse	50.94340245570171	6.982431104280084	Tram Station
50679	5383886.987444149	15197	Radisson Blu Sauna	50.943994	6.984463	Sauna / Steam Room
50679	5383886.987444149	15197	Bahnhof Köln-Deutzerfeld (KKD)	50.94083426344176	6.986333512982955	Train Station
50679	5383886.987444149	15197	Pizzabar	50.94367672896355	6.9798825992694935	Pizza Place
50679	5383886.987444149	15197	Ibis Kitchen	50.943479105806354	6.985825144603995	Breakfast Spot
50733	3056801.1742920447	34574	Einheit 15	50.964992873606526	6.952250164384811	Modern European Restaurant
50733	3056801.1742920447	34574	Merzenich	50.96349921002353	6.953959263994148	Bakery
50733	3056801.1742920447	34574	Kaffeekiosk	50.96334623115443	6.952253580093384	Coffee Shop
50733	3056801.1742920447	34574	Eis Engeln	50.960891007583854	6.95165763042082	Ice Cream Shop
50733	3056801.1742920447	34574	Simitzade	50.964171412760095	6.953817086970968	Breakfast Spot
50733	3056801.1742920447	34574	"FRÜH ""Em Golde Kappes"""	50.96529262395859	6.953417232488758	Brewery
50733	3056801.1742920447	34574	Barfly	50.96426893872246	6.94846732289814	Cocktail Bar
50733	3056801.1742920447	34574	Pizzeria Da Franco	50.96079349460445	6.94979131506846	Italian Restaurant
50733	3056801.1742920447	34574	Cafe Eichhörnchen	50.964442490598614	6.952522243099809	Café
50733	3056801.1742920447	34574	REWE Rahmati	50.96376580008092	6.954060910975817	Supermarket
50733	3056801.1742920447	34574	Galeria Karstadt Kaufhof	50.9632014	6.9545222	Department Store
50733	3056801.1742920447	34574	Wochenmarkt Nippes	50.96295249683453	6.952391992194273	Farmers Market
50733	3056801.1742920447	34574	Bazar Kebab	50.96259650492902	6.951891706919637	Kebab Restaurant
50733	3056801.1742920447	34574	Rosenrot	50.96443441818391	6.951458471832664	Café
50733	3056801.1742920447	34574	dm-drogerie markt	50.96389382687929	6.954111134647519	Drugstore
50733	3056801.1742920447	34574	Pause	50.96472579285753	6.953677307763248	Café
50733	3056801.1742920447	34574	Rossmann	50.961776843112744	6.954630017280579	Drugstore
50733	3056801.1742920447	34574	REWE CIty	50.96128729666941	6.954632539786081	Supermarket
50733	3056801.1742920447	34574	Deutsche Bank Filiale	50.96322195696272	6.953791546023012	Bank
50733	3056801.1742920447	34574	Wilhelmplatz	50.96316522630717	6.952546602799633	Plaza
50733	3056801.1742920447	34574	Dürümcü Ali Baba	50.962717	6.952909	Turkish Restaurant
50733	3056801.1742920447	34574	BackWerk	50.962749	6.95440506	Bakery
50733	3056801.1742920447	34574	Alnatura	50.9643121248541	6.953715845424371	Organic Grocery
50733	3056801.1742920447	34574	Mayersche Buchhandlung	50.96224986123614	6.954520046710967	Bookstore
50733	3056801.1742920447	34574	REWE City	50.96534878448671	6.953590582556778	Supermarket
50733	3056801.1742920447	34574	Somtam Thai Imbiss	50.96192123577377	6.951721453845357	Thai Restaurant
50733	3056801.1742920447	34574	ALDI SÜD	50.96186687418633	6.954310227602667	Supermarket
50733	3056801.1742920447	34574	Mektup Türkü Bar Köln	50.963149961945696	6.94981710635214	Music Venue
50733	3056801.1742920447	34574	Flohmarkt Wilhelmplatz	50.963330010784375	6.95244251880443	Flea Market
50733	3056801.1742920447	34574	Baudriplatz	50.963358364638516	6.948946685977899	Plaza
50733	3056801.1742920447	34574	Ess Paradies	50.964669	6.953706	Doner Restaurant
50733	3056801.1742920447	34574	ALDI SÜD	50.972128965387725	6.953662129333552	Supermarket
50733	3056801.1742920447	34574	Super ŞOK Market	50.972812	6.954389	Supermarket
50733	3056801.1742920447	34574	Newzella	50.97270412738806	6.9512470289215385	Bakery
50733	3056801.1742920447	34574	H Friedrich-Karl-Straße / Neusser Straße	50.97260709733084	6.951315493535835	Bus Stop
50733	3056801.1742920447	34574	Poyraz Grill & Pizzeria	50.973	6.951136	Doner Restaurant
50733	3056801.1742920447	34574	H+U Neusser Straße / Gürtel	50.972353119744774	6.9513636012146724	Tram Station
50733	3056801.1742920447	34574	Just Fit 11 Light	50.96374761	6.95892943	Gym / Fitness Center
50733	3056801.1742920447	34574	Fromanda	50.96071663548238	6.96413976028539	Cantonese Restaurant
50733	3056801.1742920447	34574	Johannes-Giesberts-Park	50.961279896379956	6.963959753388443	Park
50733	3056801.1742920447	34574	Combat Club Cologne	50.962062343913374	6.960383355617523	Martial Arts Dojo
50733	3056801.1742920447	34574	Klee'Snacks	50.96258941770532	6.958862543106079	Café
50735	14419713.403773801	30800	Hotel Fortune	50.996256691401676	6.948899622319931	Hotel
50735	14419713.403773801	30800	H Niehl	50.99620131613006	6.952742339617255	Tram Station
50735	14419713.403773801	30800	Merzenich	50.996923362789225	6.9504159417813804	Bakery
50735	14419713.403773801	30800	platin location	50.996432	6.948842	Lounge
50735	14419713.403773801	30800	Irodion	50.974354037424824	6.96105899532972	Greek Restaurant
50735	14419713.403773801	30800	REWE	50.97521986	6.9647244	Supermarket
50735	14419713.403773801	30800	dm-drogerie markt	50.97450366868066	6.960098594427109	Drugstore
50735	14419713.403773801	30800	OBI	50.97326306443458	6.960860788822174	Hardware Store
50735	14419713.403773801	30800	Fressnapf	50.9746803	6.964090199999999	Pet Store
50735	14419713.403773801	30800	Eiscafé Gioia	50.97452130869815	6.96008563041687	Ice Cream Shop
50735	14419713.403773801	30800	Oebel Bäckerei	50.9745441686161	6.96465749176442	Bakery
50735	14419713.403773801	30800	Bäckerei Kraus	50.9755886784477	6.960139274597168	Bakery
50735	14419713.403773801	30800	SuS Nippes 1912	50.97420479090043	6.958351442414331	Soccer Field
50735	14419713.403773801	30800	Lidl	50.983360146950574	6.962014138698578	Supermarket
50735	14419713.403773801	30800	H Sebastianstraße	50.9849544328557	6.961791213153222	Tram Station
50735	14419713.403773801	30800	Schmitz+Nittenwilm	50.98296567466079	6.960930798736599	Bakery
50735	14419713.403773801	30800	Kreuzung Amsterdamer Straße/Industriestraße	50.98520100710758	6.960802323866945	Intersection
50735	14419713.403773801	30800	Thorsten Jahn Sicherheit	50.994511839397624	6.959224641323089	Locksmith
50735	14419713.403773801	30800	Lokalzeit Garten	50.962955	6.969475	Garden
50735	14419713.403773801	30800	Pinguin-Gehege	50.96251999526553	6.976372283397999	Zoo Exhibit
50735	14419713.403773801	30800	Bisongehege	50.96215356865142	6.974977254867554	Zoo Exhibit
50735	14419713.403773801	30800	Eulenkloster	50.962285630095366	6.975372129704887	Zoo Exhibit
50735	14419713.403773801	30800	Seelöwenfelsen	50.963289891297535	6.9762064995734825	Zoo Exhibit
50735	14419713.403773801	30800	Flohmarkt Riehler Gürtel	50.964832918000894	6.974964406610636	Flea Market
50735	14419713.403773801	30800	H Kinderkrankenhaus	50.96327635919787	6.968426017911686	Tram Station
50735	14419713.403773801	30800	Madagaskarhaus	50.96056105005223	6.973313466135096	Zoo Exhibit
